"x_plot","y_plot","playsection"
-17,-13,"southCenterNZ"
-17,-11,"southCenterNZ"
-17,-10,"southCenterNZ"
-16,-27,"southWestBoardsNZ"
-16,-13,"southCenterNZ"
-15,-19,"southCenterNZ"
-12,-26,"southWestBoardsNZ"
-12,29,"southEastBoardsNZ"
-10,-16,"southCenterNZ"
-10,30,"southEastBoardsNZ"
-9,-18,"southCenterNZ"
-9,-15,"southCenterNZ"
-4,17,"southCenterNZ"
-1,19,"northCenterNZ"
2,30,"northEastBoardsNZ"
3,-19,"northCenterNZ"
3,-6,"northCenterNZ"
4,3,"northCenterNZ"
5,18,"northCenterNZ"
6,-28,"northWestBoardsNZ"
6,-21,"northCenterNZ"
6,28,"northEastBoardsNZ"
7,-23,"northWestBoardsNZ"
8,30,"northEastBoardsNZ"
11,-16,"northCenterNZ"
12,-28,"northWestBoardsNZ"
13,-14,"northCenterNZ"
17,-41,"northWestBoardsNZ"
38,2,"centerPoint"
44,-23,"westPoint"
46,-22,"westPoint"
48,-31,"westPoint"
48,24,"eastPoint"
48,30,"eastPoint"
49,19,"centerPoint"
58,-6,"westOuterSlot"
61,34,"outsideNorthEast"
62,21,"eastOuterSlot"
66,35,"outsideNorthEast"
67,-35,"outsideNorthWest"
67,-17,"westOuterSlot"
67,14,"eastOuterSlot"
67,36,"outsideNorthEast"
70,-12,"westOuterSlot"
71,-18,"westOuterSlot"
72,23,"outsideNorthEast"
73,3,"innerSlot"
74,-28,"outsideNorthWest"
74,-25,"outsideNorthWest"
74,11,"eastOuterSlot"
74,25,"outsideNorthEast"
74,35,"outsideNorthEast"
75,-12,"westOuterSlot"
75,-1,"innerSlot"
75,16,"eastOuterSlot"
76,3,"innerSlot"
76,26,"outsideNorthEast"
76,33,"outsideNorthEast"
78,-22,"outsideNorthWest"
78,22,"outsideNorthEast"
79,25,"outsideNorthEast"
86,-12,"outsideNorthWest"
86,23,"outsideNorthEast"
86,24,"outsideNorthEast"
87,19,"outsideNorthEast"
97,26,"outsideNorthEast"
-92,11,"outsideNorthWestDZ"
-90,20,"outsideNorthWestDZ"
-90,35,"outsideNorthWestDZ"
-89,5,"outsideNorthWestDZ"
-85,-25,"outsideNorthEastDZ"
-85,19,"outsideNorthWestDZ"
-83,-30,"outsideNorthEastDZ"
-82,-22,"outsideNorthEastDZ"
-82,40,"outsideNorthWestDZ"
-81,32,"outsideNorthWestDZ"
-80,-15,"outsideNorthEastDZ"
-80,28,"outsideNorthWestDZ"
-79,32,"outsideNorthWestDZ"
-77,8,"innerSlotDZ"
-76,23,"outsideNorthWestDZ"
-74,-20,"outsideNorthEastDZ"
-73,24,"outsideNorthWestDZ"
-72,-20,"eastOuterSlotDZ"
-71,-9,"eastOuterSlotDZ"
-66,-35,"outsideNorthEastDZ"
-65,-11,"eastOuterSlotDZ"
-65,36,"outsideNorthWestDZ"
-64,-21,"eastOuterSlotDZ"
-64,-11,"eastOuterSlotDZ"
-61,24,"outsideNorthWestDZ"
-57,-33,"outsideNorthEastDZ"
-56,33,"outsideNorthWestDZ"
-51,-13,"centerPointDZ"
-51,29,"westPointDZ"
-50,-31,"eastPointDZ"
-50,-30,"eastPointDZ"
-50,-24,"eastPointDZ"
-50,2,"centerPointDZ"
-50,29,"westPointDZ"
-49,-30,"eastPointDZ"
-49,-3,"centerPointDZ"
-49,24,"westPointDZ"
-46,-15,"centerPointDZ"
-46,18,"centerPointDZ"
-45,-8,"centerPointDZ"
-45,3,"centerPointDZ"
-44,3,"centerPointDZ"
-43,-16,"centerPointDZ"
-43,3,"centerPointDZ"
-43,8,"centerPointDZ"
-41,0,"centerPointDZ"
-39,-2,"centerPointDZ"
-38,-8,"centerPointDZ"
-37,9,"centerPointDZ"
-33,-7,"centerPointDZ"
-31,5,"centerPointDZ"
-31,26,"westPointDZ"
-30,-18,"eastPointDZ"
-30,-16,"eastPointDZ"
-30,17,"westPointDZ"
-24,-18,"southCenterNZ"
-24,11,"southCenterNZ"
-24,27,"southEastBoardsNZ"
-24,30,"southEastBoardsNZ"
-23,3,"southCenterNZ"
-22,-11,"southCenterNZ"
-22,41,"southEastBoardsNZ"
-20,7,"southCenterNZ"
-19,-16,"southCenterNZ"
-19,6,"southCenterNZ"
-15,17,"southCenterNZ"
-14,17,"southCenterNZ"
-13,15,"southCenterNZ"
-11,-25,"southWestBoardsNZ"
-11,17,"southCenterNZ"
-11,19,"southCenterNZ"
-10,-28,"southWestBoardsNZ"
-10,-17,"southCenterNZ"
-9,-3,"southCenterNZ"
-9,0,"southCenterNZ"
-8,26,"southEastBoardsNZ"
-6,-17,"southCenterNZ"
-6,31,"southEastBoardsNZ"
-4,32,"southEastBoardsNZ"
-1,28,"northEastBoardsNZ"
1,-26,"northWestBoardsNZ"
4,9,"northCenterNZ"
6,1,"northCenterNZ"
7,-26,"northWestBoardsNZ"
7,-18,"northCenterNZ"
7,1,"northCenterNZ"
7,9,"northCenterNZ"
8,-7,"northCenterNZ"
8,7,"northCenterNZ"
8,29,"northEastBoardsNZ"
11,-31,"northWestBoardsNZ"
12,-30,"northWestBoardsNZ"
12,27,"northEastBoardsNZ"
12,28,"northEastBoardsNZ"
28,-26,"westPoint"
28,-24,"westPoint"
37,0,"centerPoint"
39,-12,"centerPoint"
39,2,"centerPoint"
40,-14,"centerPoint"
41,-18,"westPoint"
42,-21,"westPoint"
43,-26,"westPoint"
44,-18,"centerPoint"
46,23,"eastPoint"
46,25,"eastPoint"
47,-30,"westPoint"
47,21,"eastPoint"
49,-22,"westPoint"
49,32,"eastPoint"
50,28,"eastPoint"
53,32,"eastPoint"
56,-21,"westOuterSlot"
57,-33,"outsideNorthWest"
58,-28,"outsideNorthWest"
58,-5,"westOuterSlot"
59,15,"eastOuterSlot"
59,30,"outsideNorthEast"
64,-36,"outsideNorthWest"
68,-26,"outsideNorthWest"
68,2,"innerSlot"
71,-11,"westOuterSlot"
71,12,"eastOuterSlot"
72,-16,"westOuterSlot"
72,16,"eastOuterSlot"
73,-19,"westOuterSlot"
73,-18,"westOuterSlot"
73,27,"outsideNorthEast"
74,-22,"outsideNorthWest"
74,-18,"westOuterSlot"
74,-12,"westOuterSlot"
74,12,"eastOuterSlot"
75,3,"innerSlot"
76,-12,"westOuterSlot"
77,-15,"westOuterSlot"
77,17,"outsideNorthEast"
79,-22,"outsideNorthWest"
79,28,"outsideNorthEast"
81,33,"outsideNorthEast"
82,-9,"innerSlot"
85,12,"outsideNorthEast"
86,2,"innerSlot"
86,4,"innerSlot"
86,15,"outsideNorthEast"
90,-35,"outsideNorthWest"
90,26,"outsideNorthEast"
91,18,"outsideNorthEast"
93,-10,"outsideNorthWest"
-91,-11,"outsideNorthEastDZ"
-91,9,"outsideNorthWestDZ"
-90,9,"outsideNorthWestDZ"
-89,10,"outsideNorthWestDZ"
-89,23,"outsideNorthWestDZ"
-88,-14,"outsideNorthEastDZ"
-88,20,"outsideNorthWestDZ"
-85,-21,"outsideNorthEastDZ"
-82,-31,"outsideNorthEastDZ"
-79,-32,"outsideNorthEastDZ"
-78,-41,"outsideNorthEastDZ"
-76,-34,"outsideNorthEastDZ"
-76,20,"outsideNorthWestDZ"
-76,22,"outsideNorthWestDZ"
-73,-36,"outsideNorthEastDZ"
-66,-4,"eastOuterSlotDZ"
-66,3,"westOuterSlotDZ"
-65,-36,"outsideNorthEastDZ"
-65,0,"innerSlotDZ"
-60,-2,"eastOuterSlotDZ"
-59,-34,"outsideNorthEastDZ"
-58,16,"westOuterSlotDZ"
-58,18,"westOuterSlotDZ"
-58,27,"outsideNorthWestDZ"
-57,9,"westOuterSlotDZ"
-55,3,"westOuterSlotDZ"
-53,5,"centerPointDZ"
-50,-10,"centerPointDZ"
-50,-1,"centerPointDZ"
-50,9,"centerPointDZ"
-49,1,"centerPointDZ"
-49,5,"centerPointDZ"
-49,11,"centerPointDZ"
-48,-28,"eastPointDZ"
-48,-21,"eastPointDZ"
-48,-9,"centerPointDZ"
-47,-7,"centerPointDZ"
-47,26,"westPointDZ"
-45,24,"westPointDZ"
-42,-9,"centerPointDZ"
-42,9,"centerPointDZ"
-40,-16,"centerPointDZ"
-40,-11,"centerPointDZ"
-40,-6,"centerPointDZ"
-39,4,"centerPointDZ"
-31,12,"centerPointDZ"
-31,23,"westPointDZ"
-27,-39,"eastPointDZ"
-24,-30,"southWestBoardsNZ"
-23,-19,"southCenterNZ"
-23,-11,"southCenterNZ"
-22,-10,"southCenterNZ"
-22,-2,"southCenterNZ"
-22,6,"southCenterNZ"
-20,-4,"southCenterNZ"
-19,-28,"southWestBoardsNZ"
-18,7,"southCenterNZ"
-18,32,"southEastBoardsNZ"
-16,-41,"southWestBoardsNZ"
-16,-10,"southCenterNZ"
-16,10,"southCenterNZ"
-15,16,"southCenterNZ"
-14,-17,"southCenterNZ"
-14,18,"southCenterNZ"
-13,17,"southCenterNZ"
-13,27,"southEastBoardsNZ"
-10,-19,"southCenterNZ"
-8,-1,"southCenterNZ"
-8,41,"southEastBoardsNZ"
-6,-25,"southWestBoardsNZ"
-6,41,"southEastBoardsNZ"
-5,-31,"southWestBoardsNZ"
-5,-10,"southCenterNZ"
-4,9,"southCenterNZ"
-1,-19,"northCenterNZ"
-1,27,"northEastBoardsNZ"
7,-3,"northCenterNZ"
7,28,"northEastBoardsNZ"
8,-28,"northWestBoardsNZ"
8,9,"northCenterNZ"
8,19,"northCenterNZ"
11,-29,"northWestBoardsNZ"
11,17,"northCenterNZ"
11,18,"northCenterNZ"
12,-18,"northCenterNZ"
12,-15,"northCenterNZ"
14,-31,"northWestBoardsNZ"
20,24,"northEastBoardsNZ"
28,-4,"centerPoint"
29,3,"centerPoint"
39,-8,"centerPoint"
39,9,"centerPoint"
41,-14,"centerPoint"
42,-15,"centerPoint"
42,14,"centerPoint"
44,-26,"westPoint"
45,-20,"westPoint"
46,-25,"westPoint"
48,-26,"westPoint"
49,-30,"westPoint"
49,-28,"westPoint"
49,-27,"westPoint"
53,-33,"westPoint"
53,30,"eastPoint"
54,-35,"outsideNorthWest"
58,-34,"outsideNorthWest"
58,17,"eastOuterSlot"
59,-31,"outsideNorthWest"
63,-34,"outsideNorthWest"
66,-36,"outsideNorthWest"
66,-35,"outsideNorthWest"
67,-18,"westOuterSlot"
67,-12,"westOuterSlot"
68,11,"eastOuterSlot"
68,27,"outsideNorthEast"
71,-16,"westOuterSlot"
71,2,"innerSlot"
71,13,"eastOuterSlot"
71,36,"outsideNorthEast"
72,-15,"westOuterSlot"
76,-34,"outsideNorthWest"
77,-35,"outsideNorthWest"
77,-14,"westOuterSlot"
77,12,"eastOuterSlot"
78,-17,"outsideNorthWest"
78,19,"outsideNorthEast"
90,-24,"outsideNorthWest"
90,6,"outsideNorthEast"
90,23,"outsideNorthEast"
91,-17,"outsideNorthWest"
91,17,"outsideNorthEast"
-100,-1,"outsideNorthEastDZ"
-90,-35,"outsideNorthEastDZ"
-90,-10,"outsideNorthEastDZ"
-90,18,"outsideNorthWestDZ"
-85,-22,"outsideNorthEastDZ"
-82,-25,"outsideNorthEastDZ"
-82,-11,"outsideNorthEastDZ"
-81,-27,"outsideNorthEastDZ"
-81,27,"outsideNorthWestDZ"
-76,-22,"outsideNorthEastDZ"
-75,-7,"innerSlotDZ"
-67,-4,"eastOuterSlotDZ"
-66,-10,"eastOuterSlotDZ"
-65,5,"westOuterSlotDZ"
-65,10,"westOuterSlotDZ"
-64,-1,"innerSlotDZ"
-64,6,"westOuterSlotDZ"
-62,-6,"eastOuterSlotDZ"
-62,6,"westOuterSlotDZ"
-62,36,"outsideNorthWestDZ"
-60,13,"westOuterSlotDZ"
-57,-25,"outsideNorthEastDZ"
-57,18,"westOuterSlotDZ"
-56,1,"westOuterSlotDZ"
-55,-32,"outsideNorthEastDZ"
-52,11,"centerPointDZ"
-51,-28,"eastPointDZ"
-51,-7,"centerPointDZ"
-50,-28,"eastPointDZ"
-50,-9,"centerPointDZ"
-49,-20,"centerPointDZ"
-49,-9,"centerPointDZ"
-49,2,"centerPointDZ"
-49,14,"centerPointDZ"
-48,14,"centerPointDZ"
-47,28,"westPointDZ"
-46,-10,"centerPointDZ"
-46,4,"centerPointDZ"
-46,15,"centerPointDZ"
-45,-2,"centerPointDZ"
-44,-11,"centerPointDZ"
-44,-9,"centerPointDZ"
-43,-12,"centerPointDZ"
-43,-4,"centerPointDZ"
-43,10,"centerPointDZ"
-41,-2,"centerPointDZ"
-40,-7,"centerPointDZ"
-40,14,"centerPointDZ"
-38,16,"centerPointDZ"
-34,-12,"centerPointDZ"
-34,-2,"centerPointDZ"
-33,11,"centerPointDZ"
-32,-20,"eastPointDZ"
-32,25,"westPointDZ"
-32,41,"westPointDZ"
-31,-14,"eastPointDZ"
-30,-22,"eastPointDZ"
-30,20,"westPointDZ"
-30,21,"westPointDZ"
-30,22,"westPointDZ"
-29,-27,"eastPointDZ"
-28,-30,"eastPointDZ"
-24,-24,"southWestBoardsNZ"
-24,-21,"southCenterNZ"
-24,29,"southEastBoardsNZ"
-21,-13,"southCenterNZ"
-21,-9,"southCenterNZ"
-21,8,"southCenterNZ"
-21,19,"southCenterNZ"
-19,-13,"southCenterNZ"
-19,-12,"southCenterNZ"
-19,14,"southCenterNZ"
-18,-12,"southCenterNZ"
-18,-9,"southCenterNZ"
-16,-15,"southCenterNZ"
-14,-18,"southCenterNZ"
-13,23,"southEastBoardsNZ"
-12,-27,"southWestBoardsNZ"
-12,13,"southCenterNZ"
-12,16,"southCenterNZ"
-12,18,"southCenterNZ"
-12,27,"southEastBoardsNZ"
-8,9,"southCenterNZ"
-7,-19,"southCenterNZ"
-6,-20,"southCenterNZ"
-6,-19,"southCenterNZ"
-6,-11,"southCenterNZ"
-6,28,"southEastBoardsNZ"
-4,5,"southCenterNZ"
-4,29,"southEastBoardsNZ"
-2,-4,"southCenterNZ"
2,32,"northEastBoardsNZ"
3,-26,"northWestBoardsNZ"
3,-17,"northCenterNZ"
5,-21,"northCenterNZ"
5,-11,"northCenterNZ"
8,-16,"northCenterNZ"
8,-1,"northCenterNZ"
8,18,"northCenterNZ"
9,4,"northCenterNZ"
9,7,"northCenterNZ"
9,26,"northEastBoardsNZ"
10,-21,"northCenterNZ"
10,-19,"northCenterNZ"
11,19,"northCenterNZ"
14,-19,"northCenterNZ"
15,17,"northCenterNZ"
21,31,"northEastBoardsNZ"
23,34,"northEastBoardsNZ"
28,11,"centerPoint"
28,13,"eastPoint"
29,-8,"centerPoint"
38,7,"centerPoint"
39,-4,"centerPoint"
40,12,"centerPoint"
41,-12,"centerPoint"
42,1,"centerPoint"
44,-21,"westPoint"
44,-17,"centerPoint"
48,28,"eastPoint"
49,-29,"westPoint"
52,27,"eastPoint"
56,32,"outsideNorthEast"
57,7,"eastOuterSlot"
61,33,"outsideNorthEast"
65,-11,"westOuterSlot"
66,-11,"westOuterSlot"
73,16,"eastOuterSlot"
74,3,"innerSlot"
74,4,"innerSlot"
77,-21,"outsideNorthWest"
78,-31,"outsideNorthWest"
80,-33,"outsideNorthWest"
80,9,"innerSlot"
80,25,"outsideNorthEast"
81,-33,"outsideNorthWest"
81,23,"outsideNorthEast"
86,-38,"outsideNorthWest"
86,-16,"outsideNorthWest"
86,12,"outsideNorthEast"
87,-24,"outsideNorthWest"
88,-27,"outsideNorthWest"
89,-7,"outsideNorthWest"
89,8,"outsideNorthEast"
91,-13,"outsideNorthWest"
91,-8,"outsideNorthWest"
92,13,"outsideNorthEast"
-100,2,"outsideNorthWestDZ"
-91,12,"outsideNorthWestDZ"
-88,-4,"innerSlotDZ"
-88,16,"outsideNorthWestDZ"
-84,14,"outsideNorthWestDZ"
-82,24,"outsideNorthWestDZ"
-82,28,"outsideNorthWestDZ"
-80,-31,"outsideNorthEastDZ"
-80,-16,"outsideNorthEastDZ"
-79,33,"outsideNorthWestDZ"
-74,-21,"outsideNorthEastDZ"
-72,36,"outsideNorthWestDZ"
-63,-24,"outsideNorthEastDZ"
-63,-6,"eastOuterSlotDZ"
-63,7,"westOuterSlotDZ"
-62,20,"westOuterSlotDZ"
-59,-33,"outsideNorthEastDZ"
-58,30,"outsideNorthWestDZ"
-56,-3,"eastOuterSlotDZ"
-55,4,"westOuterSlotDZ"
-54,35,"westPointDZ"
-53,9,"centerPointDZ"
-53,33,"westPointDZ"
-52,-6,"centerPointDZ"
-52,0,"centerPointDZ"
-52,2,"centerPointDZ"
-51,20,"centerPointDZ"
-50,-12,"centerPointDZ"
-49,-14,"centerPointDZ"
-48,24,"westPointDZ"
-47,-13,"centerPointDZ"
-47,11,"centerPointDZ"
-46,-9,"centerPointDZ"
-46,20,"westPointDZ"
-45,1,"centerPointDZ"
-44,14,"centerPointDZ"
-43,-18,"centerPointDZ"
-43,-8,"centerPointDZ"
-42,-3,"centerPointDZ"
-41,-1,"centerPointDZ"
-41,3,"centerPointDZ"
-35,2,"centerPointDZ"
-32,-15,"eastPointDZ"
-31,-19,"eastPointDZ"
-31,1,"centerPointDZ"
-31,6,"centerPointDZ"
-31,17,"westPointDZ"
-29,-13,"eastPointDZ"
-27,-38,"eastPointDZ"
-26,-41,"southWestBoardsNZ"
-23,-13,"southCenterNZ"
-23,28,"southEastBoardsNZ"
-22,-25,"southWestBoardsNZ"
-21,5,"southCenterNZ"
-20,-7,"southCenterNZ"
-20,4,"southCenterNZ"
-18,14,"southCenterNZ"
-16,-30,"southWestBoardsNZ"
-15,-18,"southCenterNZ"
-15,-11,"southCenterNZ"
-15,41,"southEastBoardsNZ"
-14,11,"southCenterNZ"
-14,19,"southCenterNZ"
-13,-28,"southWestBoardsNZ"
-13,28,"southEastBoardsNZ"
-12,-25,"southWestBoardsNZ"
-10,21,"southCenterNZ"
-9,-23,"southWestBoardsNZ"
-9,-17,"southCenterNZ"
-9,-1,"southCenterNZ"
-7,-16,"southCenterNZ"
-7,20,"southCenterNZ"
-6,-26,"southWestBoardsNZ"
-6,-10,"southCenterNZ"
-5,-17,"southCenterNZ"
-3,31,"southEastBoardsNZ"
-3,32,"southEastBoardsNZ"
-2,-41,"southWestBoardsNZ"
-2,3,"southCenterNZ"
-1,-4,"northCenterNZ"
1,12,"northCenterNZ"
2,-33,"northWestBoardsNZ"
3,-28,"northWestBoardsNZ"
3,27,"northEastBoardsNZ"
4,26,"northEastBoardsNZ"
5,26,"northEastBoardsNZ"
6,-30,"northWestBoardsNZ"
6,-18,"northCenterNZ"
7,0,"northCenterNZ"
8,16,"northCenterNZ"
9,6,"northCenterNZ"
9,17,"northCenterNZ"
10,-15,"northCenterNZ"
10,20,"northCenterNZ"
21,-31,"northWestBoardsNZ"
22,32,"northEastBoardsNZ"
28,-14,"westPoint"
28,-7,"centerPoint"
28,-5,"centerPoint"
28,3,"centerPoint"
30,-13,"centerPoint"
38,1,"centerPoint"
39,-5,"centerPoint"
39,4,"centerPoint"
40,10,"centerPoint"
41,15,"centerPoint"
42,19,"eastPoint"
43,-15,"centerPoint"
44,25,"eastPoint"
46,-21,"westPoint"
47,-26,"westPoint"
47,-21,"westPoint"
48,-29,"westPoint"
48,23,"eastPoint"
49,-31,"westPoint"
49,26,"eastPoint"
50,-30,"westPoint"
51,29,"eastPoint"
53,33,"eastPoint"
54,-41,"outsideNorthWest"
54,41,"eastPoint"
66,11,"eastOuterSlot"
66,12,"eastOuterSlot"
68,-1,"innerSlot"
71,16,"eastOuterSlot"
72,-36,"outsideNorthWest"
72,-23,"outsideNorthWest"
72,-21,"outsideNorthWest"
72,-11,"westOuterSlot"
72,-2,"innerSlot"
72,19,"eastOuterSlot"
73,12,"eastOuterSlot"
74,-16,"westOuterSlot"
74,-1,"innerSlot"
77,-33,"outsideNorthWest"
78,5,"innerSlot"
78,14,"eastOuterSlot"
79,41,"outsideNorthEast"
83,-10,"outsideNorthWest"
84,12,"outsideNorthEast"
85,-5,"innerSlot"
86,26,"outsideNorthEast"
88,-29,"outsideNorthWest"
88,28,"outsideNorthEast"
89,-8,"outsideNorthWest"
91,-20,"outsideNorthWest"
91,15,"outsideNorthEast"
91,19,"outsideNorthEast"
-90,-20,"outsideNorthEastDZ"
-84,-14,"outsideNorthEastDZ"
-82,-26,"outsideNorthEastDZ"
-82,27,"outsideNorthWestDZ"
-82,31,"outsideNorthWestDZ"
-76,10,"westOuterSlotDZ"
-73,-23,"outsideNorthEastDZ"
-67,5,"westOuterSlotDZ"
-66,-27,"outsideNorthEastDZ"
-61,1,"westOuterSlotDZ"
-61,35,"outsideNorthWestDZ"
-59,8,"westOuterSlotDZ"
-58,-29,"outsideNorthEastDZ"
-57,25,"outsideNorthWestDZ"
-57,26,"outsideNorthWestDZ"
-55,-3,"eastOuterSlotDZ"
-55,-2,"eastOuterSlotDZ"
-54,-34,"outsideNorthEastDZ"
-51,19,"centerPointDZ"
-51,31,"westPointDZ"
-49,-15,"centerPointDZ"
-49,-4,"centerPointDZ"
-48,-13,"centerPointDZ"
-48,-11,"centerPointDZ"
-47,-9,"centerPointDZ"
-47,15,"centerPointDZ"
-47,16,"centerPointDZ"
-46,-7,"centerPointDZ"
-46,9,"centerPointDZ"
-43,-6,"centerPointDZ"
-43,5,"centerPointDZ"
-43,14,"centerPointDZ"
-42,12,"centerPointDZ"
-40,17,"westPointDZ"
-33,-12,"centerPointDZ"
-32,-23,"eastPointDZ"
-32,-16,"eastPointDZ"
-32,16,"westPointDZ"
-30,4,"centerPointDZ"
-30,14,"westPointDZ"
-29,22,"westPointDZ"
-28,33,"westPointDZ"
-24,-28,"southWestBoardsNZ"
-24,-25,"southWestBoardsNZ"
-23,-27,"southWestBoardsNZ"
-22,-20,"southCenterNZ"
-22,2,"southCenterNZ"
-21,27,"southEastBoardsNZ"
-20,-19,"southCenterNZ"
-20,-18,"southCenterNZ"
-19,-2,"southCenterNZ"
-19,18,"southCenterNZ"
-19,20,"southCenterNZ"
-18,-16,"southCenterNZ"
-18,8,"southCenterNZ"
-17,14,"southCenterNZ"
-14,-20,"southCenterNZ"
-14,16,"southCenterNZ"
-14,28,"southEastBoardsNZ"
-13,-29,"southWestBoardsNZ"
-13,-27,"southWestBoardsNZ"
-10,2,"southCenterNZ"
-10,20,"southCenterNZ"
-10,24,"southEastBoardsNZ"
-10,26,"southEastBoardsNZ"
-9,3,"southCenterNZ"
-7,30,"southEastBoardsNZ"
-5,10,"southCenterNZ"
-5,11,"southCenterNZ"
-4,-19,"southCenterNZ"
-1,21,"northCenterNZ"
-1,26,"northEastBoardsNZ"
3,-4,"northCenterNZ"
3,7,"northCenterNZ"
3,20,"northCenterNZ"
3,31,"northEastBoardsNZ"
4,-29,"northWestBoardsNZ"
4,21,"northCenterNZ"
5,-24,"northWestBoardsNZ"
5,2,"northCenterNZ"
6,18,"northCenterNZ"
7,-27,"northWestBoardsNZ"
7,-21,"northCenterNZ"
7,-6,"northCenterNZ"
8,-17,"northCenterNZ"
8,-9,"northCenterNZ"
8,-3,"northCenterNZ"
9,-6,"northCenterNZ"
9,5,"northCenterNZ"
10,15,"northCenterNZ"
11,-14,"northCenterNZ"
11,29,"northEastBoardsNZ"
15,-14,"northCenterNZ"
16,-31,"northWestBoardsNZ"
19,0,"northCenterNZ"
21,-32,"northWestBoardsNZ"
21,-20,"northCenterNZ"
22,-27,"northWestBoardsNZ"
22,-17,"northCenterNZ"
24,-36,"westPoint"
24,-34,"westPoint"
27,31,"eastPoint"
28,0,"centerPoint"
38,4,"centerPoint"
39,-2,"centerPoint"
39,1,"centerPoint"
43,16,"centerPoint"
45,-16,"centerPoint"
45,26,"eastPoint"
48,25,"eastPoint"
50,-31,"westPoint"
50,-22,"westPoint"
51,22,"eastPoint"
51,30,"eastPoint"
54,-34,"westPoint"
57,19,"eastOuterSlot"
59,31,"outsideNorthEast"
60,33,"outsideNorthEast"
62,-35,"outsideNorthWest"
66,-27,"outsideNorthWest"
67,-36,"outsideNorthWest"
67,1,"innerSlot"
67,17,"eastOuterSlot"
69,-3,"innerSlot"
70,-14,"westOuterSlot"
70,-10,"westOuterSlot"
70,14,"eastOuterSlot"
70,17,"eastOuterSlot"
72,-27,"outsideNorthWest"
73,-25,"outsideNorthWest"
74,20,"outsideNorthEast"
75,19,"outsideNorthEast"
76,1,"innerSlot"
77,5,"innerSlot"
77,13,"eastOuterSlot"
78,-14,"westOuterSlot"
78,13,"eastOuterSlot"
79,8,"innerSlot"
79,26,"outsideNorthEast"
79,31,"outsideNorthEast"
80,-27,"outsideNorthWest"
80,-20,"outsideNorthWest"
80,21,"outsideNorthEast"
80,24,"outsideNorthEast"
87,-18,"outsideNorthWest"
87,12,"outsideNorthEast"
89,28,"outsideNorthEast"
91,-5,"outsideNorthWest"
-100,1,"outsideNorthWestDZ"
-91,-4,"outsideNorthEastDZ"
-91,4,"outsideNorthWestDZ"
-90,21,"outsideNorthWestDZ"
-89,-22,"outsideNorthEastDZ"
-86,-1,"innerSlotDZ"
-85,-19,"outsideNorthEastDZ"
-85,-18,"outsideNorthEastDZ"
-84,-15,"outsideNorthEastDZ"
-80,30,"outsideNorthWestDZ"
-78,-34,"outsideNorthEastDZ"
-78,11,"westOuterSlotDZ"
-77,-8,"innerSlotDZ"
-75,-23,"outsideNorthEastDZ"
-75,10,"westOuterSlotDZ"
-75,34,"outsideNorthWestDZ"
-68,5,"westOuterSlotDZ"
-67,9,"westOuterSlotDZ"
-66,10,"westOuterSlotDZ"
-63,35,"outsideNorthWestDZ"
-57,27,"outsideNorthWestDZ"
-56,-10,"eastOuterSlotDZ"
-53,-31,"eastPointDZ"
-53,10,"centerPointDZ"
-52,-7,"centerPointDZ"
-52,3,"centerPointDZ"
-51,-3,"centerPointDZ"
-51,-1,"centerPointDZ"
-51,23,"westPointDZ"
-51,27,"westPointDZ"
-50,-22,"eastPointDZ"
-49,-24,"eastPointDZ"
-49,12,"centerPointDZ"
-48,1,"centerPointDZ"
-48,27,"westPointDZ"
-47,-24,"eastPointDZ"
-47,-4,"centerPointDZ"
-47,5,"centerPointDZ"
-47,10,"centerPointDZ"
-47,13,"centerPointDZ"
-46,-25,"eastPointDZ"
-46,2,"centerPointDZ"
-45,13,"centerPointDZ"
-44,7,"centerPointDZ"
-44,16,"centerPointDZ"
-44,18,"centerPointDZ"
-42,3,"centerPointDZ"
-32,-41,"eastPointDZ"
-31,-24,"eastPointDZ"
-31,10,"centerPointDZ"
-30,-24,"eastPointDZ"
-30,-5,"centerPointDZ"
-30,5,"centerPointDZ"
-29,-19,"eastPointDZ"
-29,7,"centerPointDZ"
-29,27,"westPointDZ"
-24,-27,"southWestBoardsNZ"
-24,-15,"southCenterNZ"
-24,14,"southCenterNZ"
-24,26,"southEastBoardsNZ"
-23,-12,"southCenterNZ"
-20,9,"southCenterNZ"
-20,18,"southCenterNZ"
-19,-27,"southWestBoardsNZ"
-19,9,"southCenterNZ"
-18,-7,"southCenterNZ"
-18,-5,"southCenterNZ"
-17,29,"southEastBoardsNZ"
-17,30,"southEastBoardsNZ"
-16,29,"southEastBoardsNZ"
-15,28,"southEastBoardsNZ"
-14,-28,"southWestBoardsNZ"
-11,-21,"southCenterNZ"
-11,-6,"southCenterNZ"
-10,-23,"southWestBoardsNZ"
-10,-7,"southCenterNZ"
-9,-30,"southWestBoardsNZ"
-9,-28,"southWestBoardsNZ"
-9,1,"southCenterNZ"
-9,9,"southCenterNZ"
-9,17,"southCenterNZ"
-6,17,"southCenterNZ"
-4,-10,"southCenterNZ"
-1,18,"northCenterNZ"
-1,29,"northEastBoardsNZ"
2,33,"northEastBoardsNZ"
3,-10,"northCenterNZ"
4,-11,"northCenterNZ"
5,21,"northCenterNZ"
6,-20,"northCenterNZ"
6,25,"northEastBoardsNZ"
6,27,"northEastBoardsNZ"
7,-17,"northCenterNZ"
7,10,"northCenterNZ"
8,3,"northCenterNZ"
